Reactant1;Reactant2;Product;Yield;temperature;ML;B;S;catalysts;ligands;bases;solvents
OB(O)c1ccccc1F;CS(=O)(=O)c1ccc(CNC(=O)c2ccc3cncc(Br)c3n2)cc1;CS(=O)(=O)c1ccc(CNC(=O)c2ccc3cncc(-c4ccccc4F)c3n2)cc1;95.35;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
Cc1cc2c(B(O)O)ccnc2[nH]1;C[C@@H](O)[C@H](C)NS(=O)(=O)c1ccc(Br)cc1;Cc1cc2c(-c3ccc(S(=O)(=O)N[C@@H](C)[C@@H](C)O)cc3)ccnc2[nH]1;30.9;20;M1M;B16B;S28S;CN(C)c1ccccc1-c1ccccc1[Pd]Cl;C1C[C@@H]2C[C@H]1CC2PC1C[C@@H]2CC[C@H]1C2;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]O
N#Cc1ccc(B(O)O)cc1;COc1cccc(CN(C)C(=O)c2ccc(Br)s2)c1;COc1cccc(CN(C)C(=O)c2ccc(-c3ccc(C#N)cc3)s2)c1;92.0;20;M7M;B15B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;;
COc1ccc2c(Cl)ncc(B(O)O)c2c1;CC(C)(C)c1csc(Br)n1;COc1ccc2c(Cl)ncc(-c3nc(C(C)(C)C)cs3)c2c1;41.9;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CCO[SPLIT]COCCOC[SPLIT]O
Cn1nccc1B(O)O;FC(F)(F)Oc1ccc(OCc2ccccc2)c(Br)c1;Cn1nccc1-c1cc(OC(F)(F)F)ccc1OCc1ccccc1;70.0;20;M3M;B16B;S28S;[Pd];C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1cc2ccccc2s1;COc1cc(OC)c(C=O)cc1Br;COc1cc(OC)c(-c2cc3ccccc3s2)cc1C=O;81.3;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]O
OB(O)c1ccc2[nH]ncc2c1;CC(C)OP(=O)(OC(C)C)C(F)(Cc1cncc(Br)c1)P(=O)(OC(C)C)OC(C)C;CC(C)OP(=O)(OC(C)C)C(F)(Cc1cncc(-c2ccc3[nH]ncc3c2)c1)P(=O)(OC(C)C)OC(C)C;45.0;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];COCCOC
Cc1c(F)cccc1B(O)O;COc1cc(F)c2nc(C)c3c(C)nc(Br)n3c2c1;COc1cc(F)c2nc(C)c3c(C)nc(-c4cccc(F)c4C)n3c2c1;42.7;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];
OB(O)c1ccccc1;N#Cc1cnc2sc(I)cc2c1Cl;N#Cc1cnc2sc(-c3ccccc3)cc2c1Cl;83.9;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])O.[Na+];COCCOC
OB(O)c1ccc2[nH]ccc2c1;COc1ccnc(CCc2nc3cc(I)cnc3[nH]2)c1;COc1ccnc(CCc2nc3cc(-c4ccc5[nH]ccc5c4)cnc3[nH]2)c1;74.5;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1ccc(F)cc1F;Clc1cc(I)cc(Cl)n1;Fc1ccc(-c2cc(Cl)nc(Cl)c2)c(F)c1;98.5;20;M0M;B12B;S21S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];COCCOC
OB(O)c1cccnc1;CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(Br)s1;CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(-c2cccnc2)s1;45.75;20;M7M;B12B;S21S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])O.[Na+];COCCOC
O=C(NC1CC1)c1ccc(B(O)O)cc1;Clc1cc(Cl)c2ncc(Br)n2c1;O=C(NC1CC1)c1ccc(-c2cnc3c(Cl)cc(Cl)cn23)cc1;36.975;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];CN1CCCC1=O[SPLIT]O
OB(O)c1ccc(F)cc1;NCC(c1ccc(C(F)(F)F)cc1)N1CCN(c2ncnc(N)c2Br)CC1;NCC(c1ccc(C(F)(F)F)cc1)N1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1;75.0;20;M4M;B12B;S28S;CC(=O)[O-].CC(=O)[O-].[Pd+2];COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
OB(O)c1cncnc1;NC1=NC(c2cccc(Br)c2)(c2ccnc(OC=C(F)F)c2)c2cccnc21;NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(OC=C(F)F)c2)c2cccnc21;62.65;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];CCO[SPLIT]COCCOC[SPLIT]O
OB(O)c1ccc(OC(F)(F)F)cc1;Cc1cc(C)c(NC(=O)Nc2sc(Br)cc2C(=O)OC(C)(C)C)c(C)c1;Cc1cc(C)c(NC(=O)Nc2sc(-c3ccc(OC(F)(F)F)cc3)cc2C(=O)OC(C)(C)C)c(C)c1;22.85;20;M1M;B12B;S21S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC
OB(O)c1cc(F)nc(F)c1;Cc1c(S(=O)(=O)Nc2ccc(Br)cc2C(F)(F)F)sc2ccc(F)cc12;Cc1c(S(=O)(=O)Nc2ccc(-c3cc(F)nc(F)c3)cc2C(F)(F)F)sc2ccc(F)cc12;42.7;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]COCCOC
OB(O)c1ccc(F)cc1;Cc1csc2nc(C(C)N=[N+]=[N-])c(Br)c(=O)n12;Cc1csc2nc(C(C)N=[N+]=[N-])c(-c3ccc(F)cc3)c(=O)n12;65.75;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]O
Cc1ncccc1B(O)O;CCOC(=O)Cc1ccc2nc(Br)sc2c1;CCOC(=O)Cc1ccc2nc(-c3cccnc3C)sc2c1;67.1;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
N#Cc1cccc(B(O)O)c1;CC(C)n1nc(I)c2c(N)ncnc21;CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21;41.1;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]COCCOC
O=C(O)c1cccc(B(O)O)c1;C[C@@H](NC(=O)c1cn(COCC[Si](C)(C)C)c2ncc(Br)nc12)C(=O)N1CC(C#N)C1;C[C@@H](NC(=O)c1cn(COCC[Si](C)(C)C)c2ncc(-c3cccc(C(=O)O)c3)nc12)C(=O)N1CC(C#N)C1;67.4;20;M3M;B12B;S23S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];O
OB(O)c1cccc(C(F)(F)F)c1;Brc1ccc2c(n1)NCCCO2;FC(F)(F)c1cccc(-c2ccc3c(n2)NCCCO3)c1;84.15;20;M2M;B12B;S21S;Cl[Pd]Cl;;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1
OB(O)c1ccc(F)cc1;Cc1cccc(-c2nn3ccccc3c2Br)n1;Cc1cccc(-c2nn3ccccc3c2-c2ccc(F)cc2)n1;61.05;20;M3M;B14B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;[Na+].[OH-];CCOC(C)=O[SPLIT]COCCOC
OB(O)c1ccc(F)c(F)c1;NC(=O)c1cnc2cncc(Br)c2n1;NC(=O)c1cnc2cncc(-c3ccc(F)c(F)c3)c2n1;66.85;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
OB(O)c1cccnc1;CC(C)(C)OC(=O)Nc1c(I)sc2cnccc12;CC(C)(C)OC(=O)Nc1c(-c2cccnc2)sc2cnccc12;83.0;20;M3M;B12B;S29S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CC#N[SPLIT]O
O=C(O)c1ccc(B(O)O)cc1;Brc1ccccn1;O=C(O)c1ccc(-c2ccccn2)cc1;41.8;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1ccc(Cl)cc1;COC(=O)c1nc(Br)c(Cl)c(N)c1OC;COC(=O)c1nc(-c2ccc(Cl)cc2)c(Cl)c(N)c1OC;47.45;20;M1M;B13B;S22S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;[F-].[K+];CC#N[SPLIT]CCOC(C)=O[SPLIT]O
OB(O)c1cccc(C(F)(F)F)c1;COC(=O)c1ccnc(Br)c1;COC(=O)c1ccnc(-c2cccc(C(F)(F)F)c2)c1;73.25;20;M2M;B12B;S22S;Cl[Pd]Cl;;O=C([O-])[O-].[K+].[K+];CO[SPLIT]ClCCl[SPLIT]O
OB(O)c1cncnc1;Fc1cccc(-c2cnoc2-c2c[nH]c3ncc(Br)cc23)c1F;Fc1cccc(-c2cnoc2-c2c[nH]c3ncc(-c4cncnc4)cc23)c1F;10.0;20;M9M;B12B;S22S;Cl[Pd]Cl;CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])O.[Na+];CCOC(C)=O[SPLIT]COCCOC
O=C(O)c1ccc(B(O)O)cc1;Brc1ccccn1;O=C(O)c1ccc(-c2ccccn2)cc1;85.35;20;M3M;B12B;S29S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CC#N[SPLIT]O
O=C(O)c1ccc(B(O)O)cc1;Nc1ncc(Br)nc1C(=O)Nc1ccccc1;Nc1ncc(-c2ccc(C(=O)O)cc2)nc1C(=O)Nc1ccccc1;71.45;20;M3M;B12B;S29S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CC#N[SPLIT]O
OB(O)c1ccc(F)cc1;Nc1ccc(S(=O)(=O)c2cc(Br)nc(N3CCCC3)c2)cc1;Nc1ccc(S(=O)(=O)c2cc(-c3ccc(F)cc3)nc(N3CCCC3)c2)cc1;22.3;20;M6M;B12B;S20S;Cl[Pd]Cl;c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[K+].[K+];Cc1ccccc1
OB(O)c1ccco1;COCCN(CCOC)c1nc(Br)c(Cl)nc1C#N;COCCN(CCOC)c1nc(-c2ccco2)c(Cl)nc1C#N;78.15;20;M1M;B12B;S22S;[Pd].[Pd];O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]ClC(Cl)Cl
OB(O)c1cccc(F)c1;CC(NC(=O)c1ccc2cncc(Br)c2n1)c1ccc(S(C)(=O)=O)cc1;CC(NC(=O)c1ccc2cncc(-c3cccc(F)c3)c2n1)c1ccc(S(C)(=O)=O)cc1;94.0;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
OB(O)c1ccsc1;CC(C)(C)CC(C)(C)c1cc(-n2nc3ccc(Br)cc3n2)c(O)c(C(C)(C)c2ccccc2)c1;CC(C)(C)CC(C)(C)c1cc(-n2nc3ccc(-c4ccsc4)cc3n2)c(O)c(C(C)(C)c2ccccc2)c1;78.65;20;M6M;B12B;S24S;CC(=O)[O-].CC(=O)[O-].[Pd+2];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCCO[SPLIT]O
OB(O)c1ccnc(Cl)c1;CC(C)(C)OC(=O)N1CCN(c2ccc3nc(-c4ccc(F)cc4)c(I)n3n2)CC1;CC(C)(C)OC(=O)N1CCN(c2ccc3nc(-c4ccc(F)cc4)c(-c4ccnc(Cl)c4)n3n2)CC1;78.05;20;M0M;B12B;S22S;[Pd+2];;O=C([O-])[O-].[Cs+].[Cs+];C1CCOC1[SPLIT]ClC(Cl)Cl[SPLIT]O
O=[N+]([O-])c1cccc(B(O)O)c1;COc1ccnc(Br)c1;COc1ccnc(-c2cccc([N+](=O)[O-])c2)c1;61.7;20;M7M;B12B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]ClCCl
OB(O)c1cccs1;COC(=O)c1cc2c(Br)cccc2s1;COC(=O)c1cc2c(-c3cccs3)cccc2s1;98.0;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]O
OB(O)c1cnc2ccccn12;Brc1cccc(Nc2ccccc2)c1;c1ccc(Nc2cccc(-c3cnc4ccccn34)c2)cc1;2.3;20;M3M;B12B;S18S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
OB(O)c1ccc(Cl)nc1;Cc1oc(Br)cc1C=O;Cc1oc(-c2ccc(Cl)nc2)cc1C=O;70.1;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]O
OB(O)c1ccncc1;CCOc1cc(Br)ccc1[N+](=O)[O-];CCOc1cc(-c2ccncc2)ccc1[N+](=O)[O-];55.1;20;M0M;B12B;S19S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];CC(=O)N(C)C
COc1ncc(B(O)O)c(OC)n1;Ic1cnccn1;COc1ncc(-c2cnccn2)c(OC)n1;45.2;20;M6M;B12B;S17S;CC(=O)[O-].CC(=O)[O-].[Pd+2];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCCO
O=C(O)c1ccc(B(O)O)cc1;Clc1nc(N2CCOCC2)c2sc(I)cc2n1;O=C(O)c1ccc(-c2cc3nc(Cl)nc(N4CCOCC4)c3s2)cc1;91.4;20;M1M;B12B;S22S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];CC#N
OB(O)c1cncnc1;Cc1c(S(=O)(=O)Nc2ccc(Br)cc2C(F)(F)F)sc2ccc(F)cc12;Cc1c(S(=O)(=O)Nc2ccc(-c3cncnc3)cc2C(F)(F)F)sc2ccc(F)cc12;45.1;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]COCCOC
OB(O)c1cccs1;COc1ccc(Br)cc1C=O;COc1ccc(-c2cccs2)cc1C=O;89.2;20;M7M;B12B;S28S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]O
Nc1cccc(B(O)O)c1;Brc1ccc(I)nc1;Nc1cccc(-c2ccc(Br)cn2)c1;99.95;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]O
Cc1ccc(OC(C)C)c(B(O)O)c1;CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NC[C@H]4CCN(c5ccc(Br)cn5)C4)cc3)oc12;Cc1ccc(OC(C)C)c(-c2ccc(N3CC[C@H](CNC(=O)c4ccc(-c5nc6cc(C#N)cc(C(C)C)c6o5)cc4)C3)nc2)c1;84.7;20;M3M;B12B;S25S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1[SPLIT]O
COc1cccc(B(O)O)c1;CC(C)(C)OC(=O)c1cc(Br)sc1NC(=O)Nc1c(Cl)cccc1Cl;COc1cccc(-c2cc(C(=O)OC(C)(C)C)c(NC(=O)Nc3c(Cl)cccc3Cl)s2)c1;49.75;20;M1M;B12B;S21S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC
Cn1c(C#N)ccc1B(O)O;N#CNc1ccc(Br)cc1;Cn1c(C#N)ccc1-c1ccc(NC#N)cc1;33.35;20;M9M;B13B;S21S;[Pd].[Pd];CC(C)(C)P(C(C)(C)C)C(C)(C)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;[F-].[K+];C1CCOC1
OB(O)c1ccc2c(c1)CCO2;O=S(=O)(Nc1ccc(-c2csc(Br)n2)c(Cl)c1)C(F)(F)F;O=S(=O)(Nc1ccc(-c2csc(-c3ccc4c(c3)CCO4)n2)c(Cl)c1)C(F)(F)F;13.7;20;M3M;B12B;S26S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CN(C)C=O[SPLIT]O
OB(O)c1ccncc1;COc1ccccc1Br;COc1ccccc1-c1ccncc1;28.7;20;M7M;B15B;S28S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;;COCCOC[SPLIT]O
OB(O)c1ccc(C(F)(F)F)cc1;Cn1ccc2ccc(Br)cc21;Cn1ccc2ccc(-c3ccc(C(F)(F)F)cc3)cc21;50.9;20;M3M;B12B;S25S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1[SPLIT]O
OB(O)c1ccc(F)c(Cl)c1;Nc1nccc2scc(Br)c12;Nc1nccc2scc(-c3ccc(F)c(Cl)c3)c12;85.4;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC
CCOC(=O)c1c(Cl)c2cc(B(O)O)ccc2n1-c1ccc(OC(C)C)cc1;FC(F)(F)c1ccc(Br)nc1;CCOC(=O)c1c(Cl)c2cc(-c3ccc(C(F)(F)F)cn3)ccc2n1-c1ccc(OC(C)C)cc1;95.0;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]CCOC(C)=O[SPLIT]Cc1ccccc1
OB(O)c1ccoc1;NC(=O)c1cc(Br)cc2c(C3CCS(=O)(=O)C3)c[nH]c12;NC(=O)c1cc(-c2ccoc2)cc2c(C3CCS(=O)(=O)C3)c[nH]c12;35.65;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1ccncc1;CCCN(C)C(=O)c1cc(I)cc(C(=O)OCc2ccccc2)c1;CCCN(C)C(=O)c1cc(C(=O)OCc2ccccc2)cc(-c2ccncc2)c1;56.0;20;M1M;B12B;S21S;[Pd].[Pd];O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=C([O-])[O-].[Na+].[Na+];COCCOC
O=Cc1cccc(B(O)O)c1;N#Cc1cnc2sc(I)cc2c1Nc1cccc2[nH]ccc12;N#Cc1cnc2sc(-c3cccc(C=O)c3)cc2c1Nc1cccc2[nH]ccc12;41.0;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])O.[Na+];CCOC(C)=O[SPLIT]COCCOC[SPLIT]O
Cn1c(C#N)ccc1B(O)O;O=S(=O)(NC1CCC1)c1ccc(Br)cc1OC(F)(F)F;Cn1c(C#N)ccc1-c1ccc(S(=O)(=O)NC2CCC2)c(OC(F)(F)F)c1;23.9;20;M9M;B13B;S22S;[Pd].[Pd];CC(C)(C)P(C(C)(C)C)C(C)(C)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;[F-].[K+];
OB(O)c1cccc(C(F)(F)F)c1;Cc1sc(Br)cc1Br;Cc1sc(-c2cccc(C(F)(F)F)c2)cc1Br;85.7;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];C1CCOC1[SPLIT]O
